ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7,smell,move,turn
70,77,33,36,100,100,36,100,-26.471021103457815,5.264693858237283,-4.4118368505763
68,69,100,36,100,100,40,100,-22.553903778575318,5.373502672817352,-3.7589839630958863
65,62,100,38,100,100,44,100,-19.2287490138134,5.465868082949628,-3.2047915023022355
62,56,100,39,100,100,47,100,-16.404234962325802,5.5443268066020615,-2.7340391603876313
59,51,100,41,100,100,100,100,-14.003554811054755,5.61101236635959,-2.3339258018424616
56,46,88,44,100,100,100,100,-11.961982805469745,5.6677226998480625,-1.9936638009116265
53,41,77,51,100,100,100,100,-10.224890908959082,5.7159752525289145,-1.7041484848265114
49,37,67,94,100,100,100,100,-8.746118290529296,5.757052269707519,-1.4576863817548826
45,33,58,100,100,100,100,100,-7.4866216028590316,5.792038288809471,-1.2477702671431743
41,29,50,100,100,57,100,96,-6.413351747233094,5.821851340354637,-1.0688919578721823
37,25,43,100,100,46,100,93,-5.498315312158979,5.847269019106695,-0.9163858853598299
33,22,37,100,96,49,100,90,-4.717787884049585,5.868950336554178,-0.7862979806749308
28,18,31,100,100,53,100,86,-4.051653088031628,4.251660544118401,-34.75670340195626
100,22,18,40,100,100,55,99,31.43631671164536,5.60656435310126,-34.09394721472577
84,100,21,22,67,81,100,100,67.18048223454662,8.13279117318185,8.530080372424436
72,100,22,26,100,97,52,100,61.19279425167156,7.89979984032421,8.198799041945257
63,100,22,31,100,100,50,100,55.13099533084613,7.731416536967948,7.188499221807689
56,87,21,36,100,100,100,79,49.9921775947177,7.655338266519936,5.66536293245295
49,79,21,40,100,100,100,64,46.323405482770056,7.553427930076946,5.053900913795012
43,78,19,43,100,63,100,51,43.22645803586181,5.73406827877394,-34.1289236606897
41,100,100,23,73,100,55,100,79.43872929419263,8.206631369283128,13.239788215698773
30,100,100,29,100,100,100,55,69.39762476673889,7.92771179907608,11.566270794456479
22,85,100,37,100,70,100,33,60.49317629299958,8.880366008138877,4.082196048833261
15,78,100,39,100,66,100,21,59.50814245097388,9.217667985657165,-16.69399208605701
6,9,62,42,100,91,100,16,80.32692654337359,7.273920878606733,27.110191938307068
1,68,100,56,100,100,24,2,55.15191837590794,5.066666666666666,70.66666666666667
100,41,100,85,100,5,1,5,-16.188270871195982,4.5503258091334455,47.30195485480067
35,100,85,100,9,4,100,100,-65.32087821293203,4.1855311607518875,-10.886813035488672
42,98,100,100,17,6,100,51,-56.13266946362171,4.440759181566063,-9.355444910603616
55,36,100,100,30,9,93,49,-48.33718762475905,4.657300343756693,-8.056197937459842
100,21,100,100,51,11,88,48,-41.70520301336728,4.8415221385175755,-6.950867168894547
100,22,100,91,93,14,86,48,-36.050682491847795,4.998592153004228,-6.00844708197463
100,24,100,100,100,16,85,47,-31.22095228367465,5.132751325453482,-5.203492047279106
100,27,16,100,100,18,85,45,-27.370530740447407,4.37304081276535,-39.895088456741234
37,100,28,19,100,100,14,83,13.08312019868714,5.89675333885242,33.513853366447854
100,37,20,100,100,17,82,39,-21.616908035875326,5.73286366567013,-6.936151339312552
32,100,21,100,100,19,83,39,-15.594203085258584,5.833494358742817,-5.265700514209762
16,100,24,26,100,23,84,37,-11.017288589236443,8.118390454894545,-19.156323937299398
9,100,37,27,100,62,48,75,9.112542583051322,11.652292534099194,-28.886244795404835
17,2,2,40,40,100,34,71,43.9777314636288,5.0,-82.0
32,64,19,6,100,40,100,100,129.70917622924748,8.136366006367986,-19.71513729512542
19,40,62,18,13,51,41,100,152.79656815885164,6.816289941034911,-10.302260353790537
12,21,60,30,19,100,41,100,164.43255497502685,12.702704518148545,-11.383772891108727
1,3,64,78,30,100,39,100,176.35150262531226,5.0,-100.0
37,100,100,4,26,75,31,100,-86.98014353274726,3.5838849018681316,-14.49669058879121
40,100,100,14,15,71,34,100,-74.42016137956307,3.932773295012137,-12.40336022992718
48,29,100,100,13,72,40,24,-63.839605150113016,4.226677634719083,-10.639934191685505
100,28,100,100,14,76,89,22,-55.46712528015081,4.459246519995811,-9.244520880025135
100,29,100,100,16,52,82,19,-48.33807019316612,4.043818388531173,36.796243664520375
27,23,100,43,41,82,19,100,-88.06312314949918,2.087135468069467,26.656146141750135
20,100,100,25,81,28,100,36,-116.03932708403795,4.7766853587767235,-29.339887847339668
22,17,100,81,41,86,17,100,-89.60680084157804,3.5555177731023444,-8.453560028052603
23,15,100,100,35,87,18,100,-83.3221541760355,3.161831905777449,1.3709914346646954
19,12,100,100,40,89,19,100,-86.88494055174067,3.4875210463686517,4.551792944878574
14,10,100,100,48,92,26,100,-93.6335412412489,7.106418213027785,-46.82815738849995
100,14,9,21,100,57,93,26,-50.77999097884435,5.022444544679507,-41.65199939858962
70,100,16,12,28,100,70,19,-9.789610506021518,3.248537758322182,1.8912265499330942
65,100,18,14,33,91,79,8,-12.210067773665628,4.061998493918542,-32.961342369822084
5,73,100,19,20,100,44,90,22.060407169520204,12.612789088042227,-26.323265471746623
81,5,100,100,20,31,100,58,50.522973649455196,7.4034159347070885,8.420495608242533
2,7,100,100,20,38,100,69,42.10247804121269,9.333333333333332,-39.33333333333333
98,1,10,100,26,21,100,62,81.435811374546,5.0,-50.0
100,62,38,7,100,29,21,100,134.8199143751703,10.011664288199174,25.136652395861717
32,77,18,11,100,27,33,100,117.69812452960736,8.002725681377981,-19.716979245065446
24,42,75,17,100,35,29,100,141.63204081313336,10.334223355920372,21.605340135522226
14,69,84,22,100,34,100,100,126.31072850370202,10.603452538930023,-13.57928476641986
2,17,69,33,100,41,100,100,143.74799174063656,6.0,-86.0
100,100,2,20,74,33,100,38,-131.25176779095045,1.3541175613624872,-71.87529463182508
55,34,100,100,5,67,95,30,-59.94335049033174,4.334906930824118,-9.99055841505529
100,33,100,100,7,71,84,27,-52.03048945485409,4.554708626254053,-8.67174824247568
100,33,100,100,10,41,78,25,-45.287458966196596,4.742015028716761,-7.547909827699435
100,34,100,100,13,36,75,23,-39.52743033619652,4.902015823994541,-6.587905056032753
100,37,29,100,29,35,74,20,-34.59809402979437,5.038941832505712,-5.7663490049657256
100,40,28,100,83,37,73,16,-30.78319433169588,4.305309671617067,27.96519136303574
100,27,33,100,31,77,21,11,-61.59661577065327,4.440056403822446,12.50700508960134
37,23,100,100,42,78,9,100,-77.3548797081537,4.317920008106841,7.774186715307721
28,20,100,100,55,82,8,100,-88.50860239205576,4.141427711331785,3.2485662679907037
22,17,100,89,64,36,15,100,-95.13533801594428,3.9248036776891984,-12.637844600531476
26,15,24,100,50,86,12,100,-85.02210571354811,3.8794249470967768,-4.7234503174193385
98,13,19,100,49,89,13,100,-82.82512886196588,3.121896477715257,-19.864176689264013
100,14,13,100,64,100,10,67,-65.28925985729717,4.7812304460300314,-21.55261732381981
100,95,12,20,100,62,9,76,-46.25466349610599,5.1151482362192775,-14.375777249351
100,93,15,16,100,56,8,10,-34.45466693291735,4.761950612353383,-8.494962992546373
61,100,100,17,100,55,7,7,-27.777792555897236,5.833497586617289,15.943207741925953
100,78,100,22,100,71,5,67,-47.554261923913714,5.679048279891286,2.0742896793477144
100,75,100,23,100,13,4,55,-54.12383961819978,3.4965600106055614,40.97936006363337
81,100,20,100,78,8,57,100,-98.6022004113899,3.5943833219058363,-19.767033401898317
100,93,18,36,80,9,89,50,-82.316531171277,2.4467630230200834,-53.05275519521283
38,100,72,73,30,100,10,86,-30.462464268976362,5.487153770306212,18.25625595517061
100,100,100,22,65,23,25,58,-53.66278292727759,4.509367140908956,-8.943797154546267
42,100,78,53,48,80,23,85,-48.66947640511785,4.781403433191171,-6.778246067519639
30,100,61,100,43,88,23,80,-45.92494530635179,4.857640408156895,-6.320824217725296
21,88,72,100,40,100,23,76,-43.78445858228616,6.5170983727142735,-13.964076430381027
17,87,100,100,37,100,21,73,-35.54283459762621,7.669206474457633,-14.518094486587543
30,11,100,70,79,100,20,74,-27.153178984327155,5.080780350261214,-15.38198456509938
60,7,83,93,100,66,18,84,164.6540385152432,8.430560186478077,57.78336111886847
2,84,79,100,100,21,69,29,107.28360710271045,10.0,-30.0
10,1,100,100,52,22,26,60,137.42956021054238,6.333333333333333,-100.0
17,62,34,7,100,78,60,17,-123.64516957891544,4.58261647824565,40.7756988694739
61,55,10,92,85,70,16,14,-164.64597301649394,3.3172669664834,7.4236017989004
54,36,10,100,97,57,14,14,-172.15537350942873,3.4738291832285695,6.122975099371413
49,29,10,100,100,64,12,14,-178.29683130546312,3.645590763272632,4.91354457963579
44,25,11,100,100,72,11,83,176.82371066736596,11.178436407426833,29.47061844456099
36,8,8,100,72,17,100,38,148.5186473561306,9.580414385691792,-4.597513685849247
26,6,5,18,93,21,100,30,153.89400399404326,10.856511214660381,11.27240062129562
20,1,2,22,94,31,52,19,143.53048033234109,3.2,-14.0
17,3,1,9,100,26,100,21,157.60178633484043,5.0,-82.0
61,17,16,7,6,26,93,28,-121.19620299404528,4.03335442781086,-47.90654009980151
20,79,20,18,11,10,30,89,-74.00112922447215,6.2777464104313285,-25.666854870745354
21,80,42,22,29,13,18,100,-49.17748146510394,4.967292181524891,23.137086422482678
7,100,29,24,20,17,100,81,-73.03430342466629,9.975100102739514,-40.549399383562914
26,4,100,37,34,22,20,100,-33.42111627304155,4.333333333333334,-36.666666666666664
100,19,4,89,38,41,19,21,3.2900106159249844,3.5394259455850463,-8.63011099315639
99,67,6,6,44,41,19,18,12.043009635131284,5.3290481838338195,31.24540021411403
100,9,4,59,44,25,17,100,-19.533949769529613,3.5354195417318044,-15.054149416275841
100,15,5,8,47,35,17,100,-4.527545164128128,4.5580782855173325,0.415136379770658
100,64,6,9,51,34,16,100,-5.013912905571601,5.8607246415119,21.83101451573807
56,7,5,16,57,22,99,86,-27.319221878059125,6.0756483621948725,-19.279443160164092
100,53,5,9,62,32,36,100,-8.219976761856799,6.771667312170644,-11.369996126976133
100,39,100,9,71,43,26,100,3.2224442720061006,6.089512340889058,0.5370740453343501
100,33,100,11,77,38,100,100,2.7485727103258455,6.076349241953496,0.4580954517209719
100,34,100,13,82,33,95,100,2.3456898627023293,6.065158051741731,0.3909483104503906
100,37,100,19,88,29,93,100,2.0030281377179335,6.055639670492164,0.3338380229529889
100,41,63,31,94,29,91,87,1.7114692310540818,6.047540811973724,0.2852448718423446
100,44,44,99,100,36,89,74,1.4632894047314267,6.040646927909206,0.24388156745524014
100,47,24,100,100,43,87,62,1.2519444264710273,6.101442900735306,-0.4580092622548264
100,51,21,100,100,49,86,51,1.7568260199142287,6.3154673894420625,-2.3738623300142976
100,61,23,100,100,54,85,43,4.247016026475535,6.251306000735432,-0.6254973289207442
100,67,25,100,100,60,88,31,5.013648959375928,6.139268026649331,0.8356081598959904
100,69,27,100,100,67,100,19,4.302704583306991,4.141301304783902,37.38114116203674
95,28,26,66,67,87,19,50,-33.711569869668324,3.5969008369536577,35.71473835505528
29,22,63,66,100,27,40,100,-70.24514452934181,4.048745985296061,-11.707524088223636
32,19,100,100,100,100,34,100,-59.54287629911005,4.023068747594241,-37.994920847767894
100,27,19,100,100,100,23,40,-21.98921202875522,4.0558552214234656,-43.6648686714592
37,100,30,21,100,83,100,20,22.12820740409211,6.614672427891447,3.688034567348687
35,100,32,25,81,81,96,17,19.039739247075772,4.505776329150421,32.634657974902524
100,41,25,37,100,100,16,25,-13.898445821429618,4.747265393849178,33.0169256964284
54,24,28,100,100,19,23,100,-47.87311682259747,4.803524532705626,-6.645519470432909
67,23,24,82,100,22,23,100,-42.10687776290388,5.030364506586004,-6.351146293817315
88,23,21,92,100,25,23,100,-36.75365374942578,5.379065173627062,-7.458942291570963
100,25,19,39,100,29,23,83,-30.152536355075654,3.8290962123590098,-45.02542272584594
80,100,27,21,42,100,27,21,15.147747126926106,6.420770753525725,2.524624521154351
77,100,30,24,52,100,22,18,13.108868255364598,4.515218030575424,36.957974850119214
100,34,23,41,100,26,18,75,-24.462730373757495,4.187146378506736,33.92287827104042
40,21,29,100,38,20,88,100,-59.69596194362498,4.341778834899306,-9.949326990604163
51,20,23,100,100,23,100,100,-50.94142459606451,4.71829376122043,-9.823570766010754
77,21,19,51,100,27,100,100,-42.168790895594384,3.3619780306779337,-48.36146514926573
100,100,24,20,48,100,27,100,6.3247067947897335,6.242352966521937,0.3874511324649532
100,100,27,23,55,100,23,100,6.201705031637744,6.305602917545492,2.366950838606293
100,100,29,27,66,100,23,100,4.013700687893788,6.244825019108161,2.0022834479823004
100,100,31,30,77,58,38,93,2.1099268727374465,6.058609079798263,0.3516544787895768
100,100,34,33,85,50,52,75,1.8488217532286626,6.051356159811908,0.30813695887144377
100,100,37,35,92,42,66,58,1.6243386100042017,6.045120516944561,0.2707231016673646
100,100,39,38,99,34,100,42,1.4313331915994354,6.039759255322206,0.23855553193323686
100,100,42,41,100,36,100,26,1.2654332155701695,6.0351509226547275,0.2109055359283616
100,100,44,43,100,42,100,23,1.1229291173461888,6.031192475481839,0.18715485289103384
96,100,47,46,100,48,100,21,1.0006834873131538,6.027796763536477,0.16678058121885897
90,100,49,49,100,54,100,18,0.8960574315304939,4.269985397894557,34.68657905403401
100,55,45,86,54,100,18,96,-35.44171526278262,3.7488412427004825,33.42638078953623
63,42,63,100,81,19,100,100,-70.97332323491491,4.028518799030142,-11.82888720581915
81,41,49,100,72,22,100,90,-61.79684906118234,4.283420859411601,-10.29947484353039
100,42,42,100,68,26,100,75,-53.99681191352806,4.500088557957554,-8.999468652254677
100,45,38,80,68,100,100,78,-47.34620509931756,4.684827636130068,-7.891034183219595
100,50,37,63,100,100,100,81,-41.66337253743302,4.842684096182416,-6.943895422905506
100,58,37,55,100,100,100,87,-36.80100820107805,4.9777497721922765,-6.133501366846339
100,67,38,50,100,100,100,93,-32.63854425418458,5.093373770717095,-5.4397573756974325
100,100,40,47,100,100,69,100,-29.58377808116893,5.1782283866341965,-4.930629680194819
58,100,42,46,100,100,63,100,-27.02395946172237,5.249334459396601,-4.503993243620393
43,100,46,46,100,100,61,100,-24.914312020467037,5.307935777209249,-4.1523853367445085
39,100,50,47,100,100,61,100,-23.227436481237135,5.354793431076747,-3.87123941353952
36,100,56,48,100,100,61,100,-21.95688873440031,5.390086424044435,-3.659481455733385
33,100,62,51,96,100,62,100,-21.125625855539283,5.413177059568353,-3.520937642589878
30,100,100,53,92,100,62,100,-20.804734539608603,5.422090707233094,-3.4674557566014315
27,100,100,56,90,100,63,100,-44.94677465580014,4.751478481783329,-7.491129109300026
28,20,100,59,82,100,58,100,-38.82364780279909,4.921565338811137,-6.4706079671331835
30,13,100,63,78,100,55,100,-33.597778734634915,4.497806571958437,-23.946493901582716
97,17,13,100,67,100,45,100,-10.057464307031353,4.930791864960937,-44.60191547690104
100,94,19,15,100,71,100,43,35.96754020150314,5.532431672263977,-35.33874329974948
40,100,100,22,100,79,77,100,74.32781652894505,8.064661570248473,12.387969421490844
38,87,54,26,100,77,92,100,66.62782955763464,7.850773043267629,11.104638259605771
39,81,48,31,100,80,100,25,59.52833150603874,7.6535647640566316,9.921388584339791
43,76,45,35,100,87,100,22,53.51299043637732,7.486471956566037,8.918831739396218
100,73,43,41,100,98,21,20,48.431077035625776,7.611974362100716,10.73851283927096
100,72,42,47,100,100,17,20,41.29914362446095,6.080531767346137,44.21652393741016
66,39,43,100,100,20,23,96,-3.1993726989414313,6.0444618694738494,0.8001045501764281
60,36,40,100,100,23,27,90,-4.427166031931563,5.877023165779679,-0.7378610053219248
55,33,37,100,100,26,92,49,-4.050226318668081,5.887493713370331,-0.6750377197780111
49,100,34,100,100,28,94,45,-3.7411774240515,5.896078404887458,-0.6235295706752524
44,100,32,100,100,31,96,41,-3.496808654521203,5.9028664262633,-0.5828014424201982
39,100,29,100,100,33,98,36,-3.31744034232878,5.907848879379756,-0.5529067237214633
34,100,26,100,100,36,100,31,-3.208730074511209,5.910868609041355,-0.5347883457518705
28,100,24,100,100,38,100,27,-3.185755275309475,5.978173464574737,-1.1976258792182435
23,100,21,70,100,41,100,22,-178.83237796307543,2.099100612136793,-36.472062993845896
19,23,100,24,100,100,49,100,-142.5368043443059,6.269376288251286,-13.583742270492287
15,14,100,44,62,100,39,96,-129.62090516555457,5.786589240127576,-58.880464559234554
100,19,12,25,100,47,100,41,-71.41878958655752,4.805520760024894,-48.03798655096175
40,100,71,15,27,100,48,100,-23.611040948318703,5.344137751435591,-3.9351734913864505
38,100,82,19,29,100,49,100,-19.92299193759652,5.446583557288985,-3.320498656266089
36,100,94,23,32,100,50,100,-16.814813496454235,5.532921847320716,-2.8024689160757035
34,21,100,27,36,100,51,100,-14.194558999836545,5.605706694448985,-2.365759833306093
32,14,86,31,39,100,53,100,-11.985070176044246,4.666832553599509,-24.79900467840295
100,18,100,87,35,100,43,100,12.950613926018207,4.314631903429698,-34.378875246088484
100,100,17,96,81,41,100,44,47.78592611881777,6.26072016996716,-29.36901231353037
47,100,40,20,95,42,54,37,78.06601143617598,8.168500317671555,13.011001906029328
53,100,36,25,100,48,100,31,66.19498115354327,7.838749476487314,11.032496858923878
100,100,34,30,100,56,33,29,56.07529460310809,7.5576470723085585,9.34588243385135
100,100,34,35,100,67,27,29,47.55001053130144,7.320833625869485,7.925001755216904
96,100,33,40,69,100,24,30,40.35475837217581,7.187632177004883,7.392459728695968
87,100,33,46,74,41,23,100,33.59543010776798,7.066539725215778,6.932571684627995
80,100,33,53,81,35,23,100,27.194664688111516,6.888740685780876,5.865777448018584
75,100,32,59,88,33,24,100,21.704551624112412,6.669570878447567,4.284091937352066
70,100,32,100,95,32,100,100,17.735077909390952,6.492641053038637,2.9558463182318278
65,100,31,68,100,32,100,73,15.05214635653715,6.418115176570476,2.5086910594228584
60,100,37,71,100,33,100,65,12.780117622609453,6.355003267294707,2.1300196037682397
55,100,100,72,100,35,100,57,10.855321816695096,6.3015367171304195,1.8092203027825136
49,100,100,73,100,37,100,50,9.224103226783768,6.256225089632883,1.5373505377972947
44,100,100,72,100,46,100,44,7.841205088247364,6.217811252451316,1.3068675147078963
39,100,100,70,100,65,100,37,6.668427991011868,6.18523411086144,1.1114046651686422
33,100,100,66,100,100,100,31,5.673510970160692,6.1575975269489085,0.945585161693451
27,95,99,61,100,100,64,25,4.829195413843308,6.134144317051203,0.8048659023072204
22,82,97,55,100,100,51,20,4.112440081770956,7.31423444671586,-5.314593319704841
13,45,94,54,100,100,47,14,9.67315088210654,7.143490411981294,29.100942471887755
17,100,100,100,75,100,12,7,-19.940252967047854,7.081769152380882,17.86839269206306
30,100,100,100,100,26,6,6,-38.77352420573334,5.736982705777284,9.12411845688592
55,80,59,100,100,15,4,6,-48.742801239769506,3.7362977456356052,42.417786473813635
80,58,100,100,20,6,8,49,-91.84368960764425,4.04878639978766,2.692718398725958
73,55,100,100,21,8,11,73,-95.44330574184204,3.4821303960599437,9.426115709692994
82,52,100,100,19,10,16,100,-105.52681846349321,2.202032820458522,17.745530256084464
100,100,90,69,14,12,32,100,-123.64981237802175,2.565282989499396,-20.60830206300362
74,49,100,100,25,13,19,100,-103.48054552235106,1.658873735490248,24.086575746274825
100,100,97,61,16,15,42,100,-127.74529687422967,2.4515195312713978,-21.290882812371613
76,46,100,100,26,15,23,100,-106.88461225768214,3.1643163261754963,-16.480768709613685
69,100,100,100,49,18,19,69,-91.07658765746788,2.003428120625892,26.153902057088686
86,44,100,100,25,18,35,100,-117.62785141341794,2.7325596829606127,-19.604641902236324
58,100,100,100,43,19,24,100,-98.46523073674553,3.3315213684237355,-15.744205122790923
97,100,44,99,91,23,21,52,-83.38616385475666,3.9503843373678706,-11.231027309126112
100,71,41,100,100,29,20,37,-72.79567492582129,4.311231252060519,-8.799279154303548
100,54,100,100,100,34,20,30,-64.80828703178088,4.533103138006087,-7.468047838630149
100,46,100,100,100,41,19,25,-58.10720613033777,2.919244274157284,31.648798978277036
76,100,45,100,72,22,22,62,-90.21149626300792,3.694125103805336,-13.035249377167986
100,54,100,100,100,28,20,40,-77.84417860753115,4.17099503867969,-9.64069643458852
100,38,100,100,100,33,20,31,-69.05650909327738,4.4150969696311835,-8.176084848879569
100,45,100,53,100,40,20,26,-61.68923989613137,4.619743336218573,-6.948206649355228
86,59,83,50,100,49,19,22,-55.504073202894915,2.9915535221418077,32.08265446618418
100,40,100,100,97,23,20,47,-88.05368285067055,3.8873976985924847,-11.342280475111764
100,32,100,100,100,28,19,34,-77.39557010688156,2.3834563859199567,28.434071648853074
48,82,56,100,45,21,25,100,-106.27950541526309,3.047791516242692,-17.713250902543848
100,25,100,100,100,25,22,50,-89.26760198929014,3.720344389186385,-12.877933664881688
100,31,100,63,100,32,21,35,-77.07345524562658,4.12573735428815,-10.178909207604434
100,41,61,66,100,40,21,28,-67.76284886676996,4.38436530925639,-8.627141477794993
100,100,23,94,100,51,20,23,-59.95286827643821,4.801309214543383,-7.992144712739702
54,100,27,100,100,69,20,19,-52.718173791135314,4.369040418905305,40.080909180098494
100,28,100,100,98,23,19,46,-93.75876455315085,1.9289232068569206,25.706872574474858
39,22,78,100,34,19,28,100,-119.67433247966568,2.6757129866759533,-19.945722079944275
100,24,100,100,73,23,22,62,-100.20043818071639,3.4166544949801008,-14.700073030119398
100,30,21,71,100,28,20,38,-86.21687907722014,4.2050866922994405,-13.70281317953669
100,100,22,99,100,38,20,27,-73.43260278976732,4.493538811395352,-10.905433798294553
96,100,24,100,100,53,20,22,-63.388180201406044,4.6392172166276096,-7.898030033567679
49,100,28,26,100,72,20,18,-56.29749201592682,4.391490770311382,36.74894462186829
100,31,24,84,100,23,18,38,-94.02378616275371,2.1882281621457307,22.99603563954105
100,23,29,100,41,19,24,100,-117.45405918779556,2.8040539114501235,-18.909009864632594
98,27,23,92,100,23,20,46,-99.02645586219,3.715931781605833,-14.504409310365006
100,100,22,100,100,31,19,31,-85.24976506696339,2.3652843036954616,25.1250391555061
100,23,25,100,59,22,23,80,-110.830312539506,3.0547135405692774,-17.138385423251002
88,100,21,100,100,28,20,40,-94.41863627637628,3.9772601034339927,-15.069772712729382
100,100,22,30,100,38,20,28,-80.06616575192328,4.309273173557687,-12.011027625320551
76,100,100,26,100,54,20,22,-68.96346220708313,4.417681605358802,-8.160577034513857
71,81,100,26,100,76,20,18,-61.66482921632132,4.371611743643254,36.629670461859526
74,100,24,48,100,23,18,100,-99.2690134705685,2.04252740359532,22.121831088238586
100,100,28,100,44,19,23,100,-121.80927974123915,2.7497422294100238,-18.96821329020652
71,99,23,50,100,24,19,66,-103.31806592853172,1.7967203908741185,22.780322345244713
100,100,29,100,40,20,26,100,-126.29554185297746,2.491790504083959,-21.04925697549625
69,96,22,51,100,25,21,61,-105.71604579402407,3.530109839054887,-16.952674299004016
100,100,100,32,100,34,20,100,-89.49370094552467,3.8473971959576483,-11.58228349092078
100,100,100,27,100,46,20,100,-78.62757380543587,4.149234060960115,-9.771262300905974
56,62,93,29,100,65,20,19,-69.77263183795878,4.337458089188965,39.891415201800456
55,96,55,56,93,22,100,48,-110.58378692109284,2.9282281410807545,-18.430631153515478
100,100,100,34,100,32,18,100,-92.64097158890593,2.15997301141928,23.893171401849017
53,90,49,100,69,22,100,61,-116.96921509991307,2.7508551361135263,-19.49486918331884
100,100,100,36,100,30,19,48,-97.95596056586061,1.812334428726094,25.007339905689896
53,86,44,100,55,21,100,100,-123.16660173221703,2.578705507438416,-20.5277669553695
89,100,100,40,100,28,100,40,-103.11082313159756,3.1358104685667345,-17.185137188599597
100,52,100,43,100,42,20,100,-86.65002112063866,3.926388302204482,-11.10833685343978
64,43,90,72,77,61,20,96,-76.24703422176128,4.215360160506631,-9.37450570362688
39,52,100,100,57,99,20,100,-67.77159000527871,4.450789166520035,-7.961931667546452
27,98,100,100,49,100,20,100,-60.6618979053635,4.648280613739903,-6.776982984227253
25,94,44,100,50,100,19,100,-54.689501020510875,3.014180527208031,32.218416496581526
94,32,94,76,100,28,70,31,-87.65427210436889,3.5651591082119753,-14.609045350728145
28,69,100,100,79,54,36,82,-73.76285444470602,3.951031820980388,-12.293809074117675
15,87,38,100,58,100,27,100,-62.1322737493619,8.091367835654056,-23.45179298607566
19,17,63,100,100,100,21,100,-39.973839681405195,4.225194874192073,-51.0221640881809
51,70,6,91,59,100,100,18,11.250175750432106,5.175000650927526,22.250003905565162
100,12,5,50,100,71,100,25,-11.2568438404507,5.899898609771101,-29.66727500804006
33,95,11,8,50,100,100,14,18.845539019504827,5.142728211327832,-0.07696406536634726
28,100,100,11,55,100,100,11,19.379660799158955,5.522994346652649,17.937966079915896
100,56,12,15,100,78,10,12,1.4780568763200108,5.666341583352889,8.57582727789511
100,57,93,18,100,91,9,14,-7.280934566472297,5.505767393705863,37.78127102890185
46,92,13,100,87,12,15,100,-46.130933894446684,3.7852518362653695,-3.6884889824077796
41,93,10,100,92,14,16,100,-43.0609222816189,4.270529936621697,4.823179619730183
40,88,9,100,95,16,20,100,-48.80359233354426,5.444344657401548,-25.467265388924044
100,50,86,15,100,22,16,100,-23.965680991116244,4.467619972468993,31.339053168147295
33,84,17,100,35,18,26,100,-56.362971413294986,3.3676952385195835,-46.727161902215826
100,29,84,23,100,36,18,24,-9.800108930236036,4.461108085271221,37.69998184496066
23,85,37,31,100,21,24,100,-48.48003447760277,5.519999042288812,-11.413339079600462
37,40,84,22,100,25,23,100,-38.091666107060576,5.075231497026095,-5.015277684510096
49,23,81,29,100,28,100,100,-34.02798110258243,5.054778302706044,-5.671330183763736
88,11,79,38,100,31,100,100,-29.207484094243114,4.713208598429281,-18.920748409424313
100,15,33,96,33,48,23,100,-10.549097400135679,4.702323172220966,-25.919394300007536
98,100,10,82,47,100,27,100,15.769582548659628,6.771377293018323,-20.705069575223398
100,100,30,12,100,100,36,25,37.86163799732839,7.051712166592456,6.3102729995547335
100,100,33,17,100,100,21,92,33.035309859054905,7.184314162751525,8.172551643175815
100,100,34,22,70,100,15,100,26.11084305275176,6.058634529243104,37.68514050879196
100,41,23,100,100,20,100,100,-12.107964148862607,5.797000995864927,-3.35132735814377
100,47,24,100,100,25,100,100,-9.107482671877278,5.813681036892298,-2.184580445312882
100,52,25,31,100,30,100,100,-7.212231466397213,5.799660237044522,-1.2020385777328713
100,56,26,32,100,35,100,100,-6.272451982534108,5.8257652227073855,-1.045408663755687
100,60,28,33,100,40,100,100,-5.465614952131716,5.848177362440786,-0.9109358253552884
100,64,29,34,100,46,100,100,-4.772557393934221,5.867428961279605,-0.7954262323223702
100,69,31,35,100,51,100,100,-4.176974912211108,5.883972919105247,-0.696162485368518
100,73,32,36,100,56,100,100,-3.664994101021705,5.898194608304952,-0.6108323501702841
100,78,34,37,100,61,100,50,-3.2248124244275687,5.9104218770992345,-0.5374687374045948
100,83,35,39,100,66,100,41,-2.8463953232336507,5.92093346324351,-0.4743992205389418
100,88,37,40,100,71,100,31,-2.5212223037602826,5.9299660471177695,-0.4202037172933828
100,93,39,42,100,76,100,21,-2.242075546715398,5.93772012370235,-0.37367925778590205
95,97,41,44,100,81,100,16,-2.0028662957022902,4.518497286698501,29.24431705352434
100,47,38,73,77,100,18,100,-33.0467632298616,3.8153676880594,33.825539461689736
54,35,53,100,100,100,100,83,-69.30667036595355,4.074814712056845,-11.55111172765892
69,34,41,100,98,100,23,82,-60.83822934969004,4.4433825180641655,-8.806371558281676
100,34,35,100,94,100,22,82,-55.01804681340502,4.67172092184986,-7.169674468900837
100,36,32,75,93,100,22,84,-50.78301641258565,4.789360655205954,-6.46383606876428
100,38,30,59,94,100,22,85,-47.22471059322777,4.888202483521451,-5.870785098871295
100,41,29,50,97,100,22,88,-44.25617950134961,4.970661680518067,-5.3760299168916035
100,46,29,45,100,100,22,91,-41.80849449095581,5.038652930806784,-4.9680824151593015
56,53,30,41,100,100,38,94,-40.63963240669398,4.871121322036279,-6.7732720677823295
53,100,32,38,100,100,31,100,-36.9098517317816,4.974726340783844,-6.151641955296931
